query_id,protein_name,organism,e-value,score
NP_872578.1, 28S ribosomal protein S9,Homo sapiens,0.0,2129.0
XP_003811723.2, 28S ribosomal protein S9,Pan paniscus,0.0,2114.0
XP_004031588.1, 28S ribosomal protein S9,Gorilla gorilla gorilla,0.0,2112.0
XP_003282006.1, 28S ribosomal protein S9,Nomascus leucogenys,0.0,2072.0
XP_002811768.1, 28S ribosomal protein S9,Pongo abelii,0.0,2058.0
XP_032032801.1, 28S ribosomal protein S9,Hylobates moloch,0.0,2005.0
XP_011910881.1, PREDICTED: 28S ribosomal protein S9,Cercocebus atys,0.0,1963.0
XP_025210670.1, 28S ribosomal protein S9,Theropithecus gelada,0.0,1958.0
XP_011824953.1, PREDICTED: 28S ribosomal protein S9,Mandrillus leucophaeus,0.0,1956.0
XP_008006466.2, 28S ribosomal protein S9,Chlorocebus sabaeus,0.0,1954.0
XP_031511268.1, 28S ribosomal protein S9,Papio anubis,0.0,1952.0
XP_005575234.2, 28S ribosomal protein S9,Macaca fascicularis,0.0,1945.0
XP_011753825.1, 28S ribosomal protein S9,Macaca nemestrina,0.0,1944.0
NP_001244414.1, 28S ribosomal protein S9,Macaca mulatta,0.0,1944.0
XP_023067086.1, 28S ribosomal protein S9,Piliocolobus tephrosceles,0.0,1929.0
XP_017730518.1, PREDICTED: 28S ribosomal protein S9,Rhinopithecus bieti,0.0,1916.0
XP_010359275.1, 28S ribosomal protein S9,Rhinopithecus roxellana,0.0,1916.0
XP_011812010.1, PREDICTED: 28S ribosomal protein S9,Colobus angolensis palliatus,0.0,1901.0
XP_033031473.1, 28S ribosomal protein S9,Trachypithecus francoisi,0.0,1899.0
XP_045406287.1, 28S ribosomal protein S9,Lemur catta,0.0,1892.0
XP_012326918.1, 28S ribosomal protein S9,Aotus nancymaae,0.0,1890.0
XP_002757509.2, 28S ribosomal protein S9,Callithrix jacchus,0.0,1881.0
XP_008565687.1, PREDICTED: 28S ribosomal protein S9,Galeopterus variegatus,0.0,1877.0
XP_012593118.1, 28S ribosomal protein S9,Microcebus murinus,0.0,1861.0
XP_017396579.1, 28S ribosomal protein S9,Cebus imitator,0.0,1852.0
XP_032111472.1, 28S ribosomal protein S9,Sapajus apella,0.0,1851.0
XP_021525254.1, LOW QUALITY PROTEIN: 28S ribosomal protein S9,Aotus nancymaae,0.0,1839.0
XP_027807638.1, 28S ribosomal protein S9,Marmota flaviventris,0.0,1833.0
XP_005340084.1, 28S ribosomal protein S9,Ictidomys tridecemlineatus,0.0,1830.0
XP_015360496.1, 28S ribosomal protein S9,Marmota marmota marmota,0.0,1828.0
XP_017396580.1, 28S ribosomal protein S9,Cebus imitator,0.0,1825.0
XP_026267128.1, 28S ribosomal protein S9,Urocitellus parryii,0.0,1821.0
XP_046279262.1, 28S ribosomal protein S9,Marmota monax,0.0,1813.0
XP_003922835.2, LOW QUALITY PROTEIN: 28S ribosomal protein S9,Saimiri boliviensis boliviensis,0.0,1811.0
XP_047378992.1, 28S ribosomal protein S9,Neosciurus carolinensis,0.0,1805.0
XP_039088591.1, 28S ribosomal protein S9,Hyaena hyaena,0.0,1798.0
XP_025210669.1, 28S ribosomal protein S9,Theropithecus gelada,0.0,1798.0
XP_025788110.1, 28S ribosomal protein S9,Puma concolor,0.0,1792.0
XP_028371994.1, 28S ribosomal protein S9,Phyllostomus discolor,0.0,1791.0
XP_003794367.1, 28S ribosomal protein S9,Otolemur garnettii,0.0,1789.0
XP_037383925.1, 28S ribosomal protein S9,Talpa occidentalis,0.0,1788.0
XP_045684401.1, 28S ribosomal protein S9,Phyllostomus hastatus,0.0,1785.0
XP_015997775.1, 28S ribosomal protein S9,Rousettus aegyptiacus,0.0,1785.0
XP_046924529.1, 28S ribosomal protein S9,Lynx rufus,0.0,1779.0
XP_043458983.1, 28S ribosomal protein S9,Prionailurus bengalensis,0.0,1779.0
XP_047708866.1, 28S ribosomal protein S9,Prionailurus viverrinus,0.0,1778.0
XP_004686242.1, PREDICTED: 28S ribosomal protein S9,Condylura cristata,0.0,1777.0
XP_045301515.1, 28S ribosomal protein S9,Leopardus geoffroyi,0.0,1777.0
XP_030166174.1, 28S ribosomal protein S9,Lynx canadensis,0.0,1777.0
XP_045837364.1, 28S ribosomal protein S9,Meles meles,0.0,1776.0
XP_019284043.1, PREDICTED: 28S ribosomal protein S9,Panthera pardus,0.0,1776.0
XP_034857759.1, 28S ribosomal protein S9,Mirounga leonina,0.0,1775.0
XP_036119279.1, 28S ribosomal protein S9,Molossus molossus,0.0,1773.0
XP_002913543.1, 28S ribosomal protein S9,Ailuropoda melanoleuca,0.0,1773.0
XP_044119699.1, 28S ribosomal protein S9,Neogale vison,0.0,1771.0
XP_047601234.1, 28S ribosomal protein S9,Lutra lutra,0.0,1771.0
XP_014931021.2, 28S ribosomal protein S9,Acinonyx jubatus,0.0,1770.0
XP_045741226.1, 28S ribosomal protein S9,Mirounga angustirostris,0.0,1770.0
XP_006930092.1, 28S ribosomal protein S9,Felis catus,0.0,1770.0
XP_007097833.2, 28S ribosomal protein S9,Panthera tigris,0.0,1770.0
XP_037022300.1, 28S ribosomal protein S9,Artibeus jamaicensis,0.0,1769.0
XP_042787810.1, 28S ribosomal protein S9,Panthera leo,0.0,1768.0
XP_004764435.1, 28S ribosomal protein S9,Mustela putorius furo,0.0,1766.0
XP_022372068.1, 28S ribosomal protein S9,Enhydra lutris kenyoni,0.0,1766.0
XP_021535957.1, 28S ribosomal protein S9,Neomonachus schauinslandi,0.0,1766.0
XP_032207588.1, 28S ribosomal protein S9,Mustela erminea,0.0,1765.0
XP_032275277.1, 28S ribosomal protein S9,Phoca vitulina,0.0,1763.0
XP_006163848.1, 28S ribosomal protein S9,Tupaia chinensis,0.0,1763.0
XP_007957684.1, 28S ribosomal protein S9,Orycteropus afer afer,0.0,1762.0
XP_025318920.1, 28S ribosomal protein S9,Canis lupus dingo,0.0,1762.0
XP_026371457.1, 28S ribosomal protein S9,Ursus arctos,0.0,1759.0
XP_041612472.1, 28S ribosomal protein S9,Vulpes lagopus,0.0,1758.0
XP_025848167.1, 28S ribosomal protein S9,Vulpes vulpes,0.0,1757.0
XP_039696063.1, 28S ribosomal protein S9,Pteropus giganteus,0.0,1756.0
XP_036777390.1, 28S ribosomal protein S9,Manis pentadactyla,0.0,1755.0
XP_019607255.1, PREDICTED: 28S ribosomal protein S9,Rhinolophus sinicus,0.0,1755.0
XP_032981242.1, 28S ribosomal protein S9,Rhinolophus ferrumequinum,0.0,1755.0
XP_045627543.1, 28S ribosomal protein S9,Ursus americanus,0.0,1755.0
XP_008697317.2, 28S ribosomal protein S9,Ursus maritimus,0.0,1754.0
XP_011368436.1, 28S ribosomal protein S9,Pteropus vampyrus,0.0,1754.0
XP_036875920.1, 28S ribosomal protein S9,Manis javanica,0.0,1753.0
XP_020035257.1, 28S ribosomal protein S9,Castor canadensis,0.0,1752.0
XP_047637280.1, 28S ribosomal protein S9,Phacochoerus africanus,0.0,1752.0
XP_037662856.1, 28S ribosomal protein S9,Choloepus didactylus,0.0,1751.0
NP_001231482.1, 28S ribosomal protein S9,Sus scrofa,0.0,1751.0
XP_029792954.1, 28S ribosomal protein S9,Suricata suricatta,0.0,1747.0
XP_006920853.1, 28S ribosomal protein S9,Pteropus alecto,0.0,1744.0
XP_006883905.1, PREDICTED: 28S ribosomal protein S9,Elephantulus edwardii,0.0,1741.0
XP_034857758.1, 28S ribosomal protein S9,Mirounga leonina,0.0,1739.0
XP_004416019.1, PREDICTED: 28S ribosomal protein S9,Odobenus rosmarus divergens,0.0,1739.0
XP_006872502.1, PREDICTED: 28S ribosomal protein S9,Chrysochloris asiatica,0.0,1738.0
XP_048208429.1, 28S ribosomal protein S9,Perognathus longimembris pacificus,0.0,1736.0
XP_031511267.1, 28S ribosomal protein S9,Papio anubis,0.0,1734.0
XP_045741225.1, 28S ribosomal protein S9,Mirounga angustirostris,0.0,1734.0
XP_045673428.1, LOW QUALITY PROTEIN: 28S ribosomal protein S9,Phyllostomus hastatus,0.0,1728.0
XP_035952443.1, 28S ribosomal protein S9,Halichoerus grypus,0.0,1727.0
XP_012519715.1, PREDICTED: 28S ribosomal protein S9,Propithecus coquereli,0.0,1725.0
XP_020035258.1, 28S ribosomal protein S9,Castor canadensis,0.0,1724.0
XP_025724862.1, 28S ribosomal protein S9,Callorhinus ursinus,0.0,1724.0
XP_006067953.1, 28S ribosomal protein S9,Bubalus bubalis,0.0,1723.0
XP_039696062.1, 28S ribosomal protein S9,Pteropus giganteus,0.0,1723.0
XP_027959791.1, 28S ribosomal protein S9,Eumetopias jubatus,0.0,1722.0
XP_005686361.1, PREDICTED: 28S ribosomal protein S9,Capra hircus,0.0,1722.0
XP_023392359.1, 28S ribosomal protein S9,Pteropus vampyrus,0.0,1721.0
XP_004006170.1, 28S ribosomal protein S9,Ovis aries,0.0,1720.0
XP_004435930.1, PREDICTED: 28S ribosomal protein S9,Ceratotherium simum simum,0.0,1720.0
XP_002709861.1, PREDICTED: 28S ribosomal protein S9,Oryctolagus cuniculus,0.0,1719.0
XP_019482709.1, PREDICTED: 28S ribosomal protein S9,Hipposideros armiger,0.0,1718.0
XP_043323991.1, 28S ribosomal protein S9,Cervus canadensis,0.0,1718.0
XP_040079758.1, 28S ribosomal protein S9,Oryx dammah,0.0,1717.0
XP_035584707.1, 28S ribosomal protein S9,Zalophus californianus,0.0,1714.0
XP_012890166.1, PREDICTED: 28S ribosomal protein S9,Dipodomys ordii,0.0,1714.0
XP_008151632.1, 28S ribosomal protein S9,Eptesicus fuscus,0.0,1714.0
XP_016054964.1, PREDICTED: 28S ribosomal protein S9,Miniopterus natalensis,0.0,1713.0
XP_024427578.1, 28S ribosomal protein S9,Desmodus rotundus,0.0,1713.0
XP_005900002.1, PREDICTED: 28S ribosomal protein S9,Bos mutus,0.0,1712.0
XP_005212500.1, 28S ribosomal protein S9,Bos taurus,0.0,1711.0
XP_020770923.1, 28S ribosomal protein S9,Odocoileus virginianus texanus,0.0,1711.0
